geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC408444,protein_coding,408444,unconventional myosin-XV,309.0849361,-1.072021786,0.29198242,-3.671528534,0.000241104,0.00916018
LOC551165,protein_coding,551165,innexin inx3,304.8450509,-1.076231478,0.286728828,-3.753481946,0.000174395,0.007087265
LOC412722,protein_coding,412722,protein singed,230.523583,-1.077200653,0.34514195,-3.121036582,0.001802156,0.036698816
LOC410776,protein_coding,410776,protein 60A,76.23308815,-1.099886249,0.344915056,-3.188861225,0.001428344,0.032153341
LOC551868,protein_coding,551868,kelch-like protein 5,45.60045241,-1.108027854,0.35156483,-3.15170279,0.001623214,0.034639684
LOC412215,protein_coding,412215,chitin synthase chs-2,297.6878027,-1.11410238,0.338611738,-3.290206024,0.001001141,0.02482138
LOC414021,protein_coding,414021,uncharacterized LOC414021,293.5991773,-1.118318276,0.342756708,-3.2627174,0.001103495,0.026515084
LOC551733,protein_coding,551733,amyloid-beta-like protein,511.9206774,-1.128705109,0.302579746,-3.730273174,0.000191272,0.007673056
LOC102654653,protein_coding,102654653,dihydropyrimidinase,989.4256985,-1.128884523,0.247761548,-4.556334637,5.2054E-06,0.000593352
LOC409898,protein_coding,409898,protein expanded-like,77.20358571,-1.141831676,0.362926697,-3.146177138,0.001654198,0.034822681
LOC725621,protein_coding,725621,uncharacterized LOC725621,2460.421165,-1.164592625,0.337318775,-3.452498678,0.00055542,0.016746815
LOC726972,protein_coding,726972,uncharacterized LOC726972,152.4549886,-1.170889278,0.273923431,-4.274513039,1.91555E-05,0.001455666
LOC408452,protein_coding,408452,cytochrome P450 9e2,816.4765231,-1.172517683,0.363607584,-3.224678839,0.001261141,0.029692396
FAR1,protein_coding,551233,fatty acyl-CoA reductase 1,389.2638242,-1.173049102,0.356411713,-3.291275392,0.000997342,0.024794557
LOC726883,protein_coding,726883,CD109 antigen,148.579699,-1.176409828,0.327511063,-3.591969747,0.000328188,0.011236531
LOC551144,protein_coding,551144,uncharacterized LOC551144,170.5099737,-1.177708003,0.322403895,-3.652896326,0.000259299,0.009504577
LOC408557,protein_coding,408557,thioredoxin domain-containing protein 5 homolog,122.3150375,-1.184034782,0.287030887,-4.125112791,3.70553E-05,0.002388662
LOC409778,protein_coding,409778,storkhead-box protein 2,141.6046166,-1.200850193,0.31506787,-3.811401625,0.000138181,0.006121224
LOC552048,protein_coding,552048,flocculation protein FLO11,348.799326,-1.203079168,0.319863747,-3.761223888,0.000169084,0.006974725
LOC724921,protein_coding,724921,uncharacterized LOC724921,179.8798189,-1.208121259,0.34713949,-3.48021845,0.000501005,0.015455098
LOC100577576,protein_coding,100577576,protein obstructor-E,223.2716321,-1.223545948,0.318152229,-3.84578776,0.000120166,0.005426035
LOC724356,protein_coding,724356,RING finger protein 17,36.95787558,-1.234561899,0.38208578,-3.231111867,0.001233097,0.029105441
LOC551323,protein_coding,551323,uncharacterized LOC551323,2453.408926,-1.23788266,0.390977084,-3.166125872,0.001544839,0.033816424
LOC552512,protein_coding,552512,kinesin 3E,76.9942141,-1.251864182,0.372910057,-3.357013733,0.000787892,0.021596558
LOC552186,protein_coding,552186,cell division cycle protein 20 homolog,80.4527895,-1.258955142,0.418214398,-3.010310377,0.002609809,0.048690379
LOC100576703,protein_coding,100576703,sarcalumenin,196.135252,-1.285583533,0.407310878,-3.156271051,0.001598003,0.034336857
LOC410994,protein_coding,410994,tubulin beta chain,525.1023268,-1.289285848,0.386534541,-3.335499706,0.000851462,0.022538157
LOC551703,protein_coding,551703,clavesin-2,108.9797368,-1.296634567,0.356713967,-3.634941965,0.000278043,0.010034247
mGlutR1,protein_coding,406151,metabotropic glutamate receptor 1,128.4060255,-1.322834567,0.424923474,-3.113112475,0.001851255,0.037535089
LOC550801,protein_coding,550801,ATP-dependent RNA helicase dbp2,88.07059295,-1.331757165,0.318697069,-4.178755604,2.93108E-05,0.00199977
LOC100578913,protein_coding,100578913,uncharacterized LOC100578913,123.8370914,-1.349267857,0.399222943,-3.37973526,0.000725557,0.020322093
LOC724235,protein_coding,724235,uncharacterized LOC724235,107.0532866,-1.349772794,0.414274583,-3.258159804,0.001121372,0.026875558
LOC725552,protein_coding,725552,DNA-directed RNA polymerase III subunit RPC1,609.553518,-1.361085028,0.324472243,-4.194765674,2.73154E-05,0.00187733
LOC726995,protein_coding,726995,endocuticle structural glycoprotein ABD-4,204.843643,-1.375657275,0.350665059,-3.922995004,8.7455E-05,0.004470472
LOC725992,protein_coding,725992,uncharacterized LOC725992,38.07791581,-1.376051397,0.371991765,-3.69914478,0.000216327,0.008355414
LOC410006,protein_coding,410006,uncharacterized LOC410006,144.3750546,-1.377950979,0.376073399,-3.664047982,0.00024826,0.009244974
LOC102653658,protein_coding,102653658,uncharacterized LOC102653658,184.4205486,-1.389683222,0.440709158,-3.153288731,0.00161442,0.034541818
LOC411159,protein_coding,411159,uncharacterized LOC411159,138.8966193,-1.402408898,0.372861622,-3.761204735,0.000169097,0.006974725
LOC411276,protein_coding,411276,hybrid signal transduction histidine kinase D,33.0760191,-1.412168402,0.448220531,-3.150610701,0.001629295,0.034675648
LOC552446,protein_coding,552446,collagen alpha-1(I) chain,2456.146831,-1.414016064,0.424363273,-3.332088693,0.000861968,0.022568104
LOC102656439,protein_coding,102656439,adenosine deaminase 2,38.55975933,-1.41777502,0.413881942,-3.425554192,0.000613547,0.01792131
LOC409852,protein_coding,409852,transcription factor SPT20 homolog,1334.512468,-1.418447663,0.467825524,-3.032001443,0.00242938,0.045974155
LOC107965706,protein_coding,107965706,uncharacterized LOC107965706,43.16766197,-1.419990366,0.447664106,-3.171999602,0.001513932,0.033374349
LOC726284,protein_coding,726284,regulator of G-protein signaling 17,63.10576074,-1.429201815,0.430871682,-3.317001036,0.000909893,0.023300734
LOC552357,protein_coding,552357,maltase A3,200.6550178,-1.429307177,0.416102024,-3.434992128,0.000592571,0.017438807
LOC100578563,protein_coding,100578563,putative uncharacterized protein DDB_G0286901,37.65492667,-1.430130828,0.462041161,-3.095245508,0.0019665,0.039359486
LOC550828,protein_coding,550828,elongation of very long chain fatty acids protein AAEL008004,82.60536093,-1.433064384,0.337520991,-4.24585262,2.17764E-05,0.001590186
LOC409843,protein_coding,409843,"myosin heavy chain, muscle",3602.079428,-1.433323234,0.449229,-3.190629353,0.001419633,0.032129073
LOC409786,protein_coding,409786,jazigo,100.1357575,-1.446426929,0.463677394,-3.119468296,0.001811778,0.036814533
Ef-1a-f1,protein_coding,408385,translation elongation factor eEF-1 alpha chain,81.59651433,-1.450696155,0.373891746,-3.879989788,0.000104461,0.005032967
LOC410957,protein_coding,410957,uncharacterized LOC410957,24.21149541,-1.458467963,0.486036668,-3.000736489,0.002693275,0.049682366
LOC413261,protein_coding,413261,serine/threonine-protein kinase polo,60.82141471,-1.46112205,0.444431453,-3.287620715,0.001010379,0.024918229
LOC724552,protein_coding,724552,elongation of very long chain fatty acids protein AAEL008004,56.23937596,-1.462998653,0.458818328,-3.188622955,0.001429522,0.032153341
LOC100578515,protein_coding,100578515,uncharacterized LOC100578515,266.0700961,-1.469679211,0.357004083,-4.116701409,3.84333E-05,0.002460524
LOC408680,protein_coding,408680,ryanodine receptor,78.55978426,-1.477871509,0.439176725,-3.365095244,0.000765172,0.02103549
LOC100577901,protein_coding,100577901,uncharacterized LOC100577901,1657.247605,-1.486880515,0.44372196,-3.350928395,0.000805411,0.021788854
LOC413575,protein_coding,413575,facilitated trehalose transporter Tret1,1598.111384,-1.49329925,0.26906757,-5.549904251,2.85826E-08,8.09581E-06
LOC413936,protein_coding,413936,uncharacterized LOC413936,266.2354537,-1.498410494,0.402368989,-3.723971124,0.000196113,0.007800305
Ac3,protein_coding,408363,adenylate cyclase 3,90.23699742,-1.499353938,0.494123177,-3.034372819,0.002410364,0.045798965
LOC552724,protein_coding,552724,zinc finger CCCH domain-containing protein 13,550.078424,-1.504407235,0.417719561,-3.601476627,0.000316415,0.01101011
LOC409360,protein_coding,409360,fatty acid hydroxylase domain-containing protein 2,139.470221,-1.508438839,0.421340226,-3.580096907,0.000343467,0.011492627
LOC726997,protein_coding,726997,uncharacterized LOC726997,229.1509412,-1.509394757,0.274146575,-5.505794689,3.67507E-08,9.81453E-06
LOC102656070,protein_coding,102656070,uncharacterized LOC102656070,53.6149185,-1.514119601,0.422999528,-3.579482954,0.000344275,0.011492627
GluCl,protein_coding,408450,glutamate-gated chloride channel,47.74281134,-1.514269341,0.405127731,-3.737757809,0.000185669,0.007480367
LOC726547,protein_coding,726547,protein abrupt,268.4092365,-1.518073301,0.422253615,-3.595169457,0.00032418,0.011186079
LOC409774,protein_coding,409774,proteoglycan Cow,285.1159812,-1.519140849,0.346625529,-4.382657145,1.17241E-05,0.001063929
LOC725964,protein_coding,725964,uncharacterized LOC725964,68.02960698,-1.519352562,0.351986733,-4.3165052,1.58519E-05,0.00126639
LOC552523,protein_coding,552523,L-threonine ammonia-lyase,3656.945483,-1.520525788,0.359486478,-4.229716224,2.33986E-05,0.001656871
LOC100577498,protein_coding,100577498,actin cytoskeleton-regulatory complex protein PAN1,122.3496619,-1.545571653,0.410820663,-3.762156558,0.000168455,0.006974725
LOC100577909,protein_coding,100577909,high mobility group protein I,131.4275764,-1.54852647,0.489282667,-3.164891326,0.001551409,0.033880884
LOC100578680,protein_coding,100578680,uncharacterized LOC100578680,191.8292231,-1.550719114,0.343131276,-4.519317312,6.20394E-06,0.000674281
LOC408405,protein_coding,408405,uncharacterized LOC408405,63.48043262,-1.553006216,0.457802307,-3.392307532,0.000693066,0.019932579
LOC551744,protein_coding,551744,phospholipase ABHD3,432.6747481,-1.554613818,0.249117143,-6.240493113,4.36194E-10,2.54819E-07
LOC107965722,protein_coding,107965722,uncharacterized LOC107965722,36.6661795,-1.555842593,0.493417637,-3.15319615,0.001614933,0.034541818
LOC724706,protein_coding,724706,trichohyalin,38.27187842,-1.55765227,0.452589258,-3.441646579,0.000578185,0.017211135
LOC551970,protein_coding,551970,dual oxidase,45.31207054,-1.558199767,0.513450002,-3.034764361,0.002407237,0.045798965
LOC412768,protein_coding,412768,protein takeout,1449.608781,-1.559892779,0.513106446,-3.040095856,0.002365029,0.045299022
LOC408970,protein_coding,408970,flocculation protein FLO11,1314.526785,-1.561122682,0.352234161,-4.432059282,9.33373E-06,0.000881237
LOC410933,protein_coding,410933,serine/threonine-protein kinase S6KL,91.43238165,-1.562333504,0.517359356,-3.019822655,0.002529227,0.047471261
LOC552578,protein_coding,552578,uncharacterized LOC552578,25.51817651,-1.570681038,0.487648197,-3.220930679,0.00127775,0.029932666
LOC409590,protein_coding,409590,cyclin-dependent kinase 1,55.8326125,-1.574864007,0.466157818,-3.378392351,0.00072911,0.020322093
LOC412273,protein_coding,412273,probable chitinase 10,241.5187965,-1.581064642,0.409889431,-3.857295459,0.000114649,0.005312132
LOC410982,protein_coding,410982,protein croquemort,369.946239,-1.586271335,0.328180787,-4.833528947,1.34134E-06,0.0002125
LOC408830,protein_coding,408830,obscurin,177.1388784,-1.594733029,0.405925257,-3.92863711,8.54286E-05,0.004418368
LOC551170,protein_coding,551170,dumpy,431.8281455,-1.599177411,0.393984113,-4.058989583,4.92855E-05,0.002967022
LOC413858,protein_coding,413858,uncharacterized LOC413858,80.04191409,-1.602156802,0.413378009,-3.875766891,0.000106289,0.005094805
LOC725775,protein_coding,725775,uncharacterized LOC725775,53.31282302,-1.608893795,0.487117882,-3.302883867,0.00095696,0.024044909
LOC410293,protein_coding,410293,collectin-11,217.3276937,-1.611166699,0.481629153,-3.345243306,0.000822104,0.022081057
LOC724568,protein_coding,724568,calpain-C,38.86703651,-1.619551593,0.420498261,-3.851506044,0.000117394,0.005352577
LOC409539,protein_coding,409539,microtubule-associated protein 2,186.2464639,-1.626408037,0.424233167,-3.833759742,0.000126199,0.005643952
LOC100577717,protein_coding,100577717,uncharacterized LOC100577717,75.36331586,-1.632193163,0.538770546,-3.029477345,0.002449773,0.046239829
LOC413481,protein_coding,413481,probable chitinase 10,119.0316739,-1.633733792,0.491008354,-3.327303454,0.000876908,0.022667773
LOC725192,protein_coding,725192,major facilitator superfamily domain-containing protein 6-A,40.56729948,-1.634160668,0.519969196,-3.142802844,0.001673385,0.034868251
LOC409977,protein_coding,409977,uncharacterized LOC409977,26.5936225,-1.652930145,0.515096233,-3.208973466,0.001332098,0.0308196
LOC410747,protein_coding,410747,"glucose dehydrogenase [FAD, quinone]",52.23189063,-1.654085777,0.459326817,-3.601108655,0.000316863,0.01101011
LOC724652,protein_coding,724652,uncharacterized LOC724652,50.09289104,-1.661156312,0.496341992,-3.346797849,0.000817508,0.022020886
LOC411622,protein_coding,411622,uncharacterized LOC411622,127.7406265,-1.670523267,0.373543746,-4.4720954,7.74569E-06,0.000778137
LOC411273,protein_coding,411273,probable serine/threonine-protein kinase clkA,58.5434384,-1.681511242,0.486002459,-3.459882168,0.000540412,0.016453515
LOC409822,protein_coding,409822,enhancer of split m7 protein,34.93831424,-1.686447522,0.551907193,-3.0556723,0.002245565,0.043636798
LOC408992,protein_coding,408992,NPC intracellular cholesterol transporter 1 homolog 1b,157.39266,-1.691305181,0.550845544,-3.07038007,0.002137865,0.041892299
LOC725776,protein_coding,725776,B-cell CLL/lymphoma 6 member B protein,27.86618803,-1.701426342,0.531381943,-3.201889644,0.001365293,0.031354774
LOC100576161,lncRNA,100576161,uncharacterized LOC100576161,2299.252865,-1.714015206,0.41863057,-4.094338374,4.23376E-05,0.002650583
LOC552508,protein_coding,552508,kinesin 6A,42.44134251,-1.722261226,0.475950407,-3.618572862,0.000296232,0.01056825
LOC409648,protein_coding,409648,uncharacterized LOC409648,214.6996605,-1.722398776,0.462292716,-3.725775289,0.000194716,0.007777815
LOC412763,protein_coding,412763,cardiomyopathy-associated protein 5,113.9937788,-1.724385118,0.479890628,-3.593287755,0.000326532,0.011220924
LOC551597,protein_coding,551597,cysteine-rich venom protein,160.4642233,-1.727851133,0.523952689,-3.29772357,0.00097472,0.024425501
Pkc,protein_coding,406106,protein kinase C,73.60945041,-1.728653956,0.485242771,-3.562451748,0.000367407,0.012009696
LOC409666,protein_coding,409666,ABC transporter G family member 20,440.5658584,-1.734788397,0.527586264,-3.288160656,0.001008443,0.024918229
LOC552782,protein_coding,552782,dentin sialophosphoprotein,41.71046056,-1.741106296,0.487626139,-3.570576222,0.000356197,0.011848296
LOC100578834,protein_coding,100578834,zinc finger protein 616,20.5864455,-1.742748411,0.504265604,-3.456012853,0.000548229,0.016586603
LOC724550,protein_coding,724550,iduronate 2-sulfatase,21.99753583,-1.743763095,0.580094693,-3.005997323,0.002647113,0.048995184
LOC410829,protein_coding,410829,uncharacterized LOC410829,156.9921175,-1.74697216,0.515988939,-3.385677534,0.000710028,0.020191359
LOC410609,protein_coding,410609,disintegrin and metalloproteinase domain-containing protein 10-like,59.41344236,-1.75109919,0.570734625,-3.06814956,0.002153888,0.042117971
LOC725841,protein_coding,725841,hyaluronan mediated motility receptor,48.06567065,-1.751640841,0.462080689,-3.790768332,0.000150182,0.006439225
LOC100577783,protein_coding,100577783,"protein Skeletor, isoforms B/C",1114.155325,-1.773543414,0.468459599,-3.785904733,0.00015315,0.006536513
Cpap3-b,protein_coding,408726,cuticular protein analogous to peritrophins 3-B,958.3357833,-1.773562693,0.440496997,-4.026276467,5.66671E-05,0.003241595
LOC724865,protein_coding,724865,ABC transporter G family member 20,390.3865415,-1.777284756,0.441281515,-4.027553153,5.63603E-05,0.003241595
LOC409759,protein_coding,409759,serine-rich adhesin for platelets,1219.848888,-1.777803787,0.446099476,-3.985218276,6.74181E-05,0.003663705
LOC727405,protein_coding,727405,interaptin,22.4125693,-1.786570021,0.560654381,-3.186579972,0.001439657,0.032269717
LOC552447,protein_coding,552447,clavesin-2,686.5860908,-1.789262483,0.213338837,-8.386951511,4.98911E-17,6.66188E-14
LOC412859,protein_coding,412859,hemicentin-2,30.3235077,-1.791292934,0.559274004,-3.202889676,0.001360561,0.031323061
LOC724563,protein_coding,724563,uncharacterized LOC724563,87.76293609,-1.798906906,0.486671411,-3.696348018,0.000218723,0.008394696
LOC552005,protein_coding,552005,uncharacterized LOC552005,125.3761878,-1.805460339,0.335989692,-5.373558728,7.71976E-08,1.95018E-05
LOC410021,protein_coding,410021,"protein Skeletor, isoforms B/C",36.49458117,-1.807569946,0.595707037,-3.034327,0.00241073,0.045798965
