tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
7460	Apis mellifera	410032	0	live	Trxr1	GB14972, GB40718, Trxr-1	Thioredoxin reductase 1	thioredoxin reductase 1		LG1	NC_037638.1	5454493	5460515	plus	11		
7460	Apis mellifera	406127	0	live	Uvop	GB18171, GB51369	ultraviolet-sensitive opsin	opsin, ultraviolet-sensitive|BUVOPS|UV-sensitive opsin|amUVop		LG10	NC_037647.1	348052	351075	minus	5		
7460	Apis mellifera	412818	0	live	Nmdar2	GB48097, NR2	NMDA receptor 2	glutamate receptor ionotropic, NMDA 2B		LG7	NC_037644.1	12971825	13283733	plus	22		
7460	Apis mellifera	725384	0	live	Orco	GB19990, GB40730, Or2, R2	odorant receptor co-receptor	odorant receptor 2|olfactory receptor 2|putative chemosensory receptor 2		LG1	NC_037638.1	5723757	5749095	plus	9		
7460	Apis mellifera	409555	0	live	Mrjp7	GB11022, GB55213	major royal jelly protein 7	major royal jelly protein 7		LG11	NC_037648.1	2307856	2311141	plus	7		
7460	Apis mellifera	409376	0	live	Y-f	GB17489, GB45951	yellow-f	yellow-f|yellow-f-like protein		LG16	NC_037653.1	7211382	7214844	plus	6		
7460	Apis mellifera	408611	0	live	sip1	GB11515, GB51822, Stip	septin interacting protein 1	septin interacting protein 1|sip1/TFIP11 interacting protein|Sip1/TFIP11 interacting protein		LG1	NC_037638.1	6843898	6854814	minus	10		
7460	Apis mellifera	406149	0	live	Mrjp6	GB13789, GB55207	major royal jelly protein 6	major royal jelly protein 6		LG11	NC_037648.1	2286675	2289715	plus	6		
7460	Apis mellifera	551388	0	live	AkhR	GB16857, GB53230	Adipokinetic hormone receptor	Adipokinetic hormone receptor|AKH receptor		LG1	NC_037638.1	4491818	4495954	plus	8		
7460	Apis mellifera	411321	0	live	NLG-4	GB18836, GB42885, Nlgn4	neuroligin 4	neuroligin 4		LG9	NC_037646.1	9180431	9465219	plus	14		
7460	Apis mellifera	411057	0	live	shd	Cyp314a1, GB13998, GB45651, shade	cytochrome P450 family 24 subfamily A member shade	cytochrome P450 314A1|cytochrome P450 family 24 subfamily A member shade|cytochrome P450 monooxygenase		LG5	NC_037642.1	13661266	13666787	minus	10		
7460	Apis mellifera	726262	0	live	Adcy8	GB54593, ac8	adenylyl cyclase 78C	adenylate cyclase type 8-like|adenylyl cyclase 78C|adenylyl cyclase		LG10	NC_037647.1	4801592	4815632	minus	23		
7460	Apis mellifera	726182	0	live	Vhdl	GB15055, GB50662	larval-specific very high density lipoprotein	larval-specific very high density lipoprotein		LG13	NC_037650.1	4309579	4315590	minus	16		
7460	Apis mellifera	724771	0	live	Fibroin1	GB17818, GB53621	silk fibroin 1	silk fibroin 1		LG12	NC_037649.1	3896979	3897980	plus	1		
7460	Apis mellifera	552255	0	live	br	Br-c, GB14070, GB48271	broad-complex core protein	broad-complex		LG13	NC_037650.1	3298951	3357708	minus	14		
7460	Apis mellifera	551461	0	live	ACXD	GB48102, ac2	Adenylyl cyclase X D	adenylate cyclase type 2|adenylyl cyclase		LG7	NC_037644.1	13377789	13390880	plus	23		
7460	Apis mellifera	412427	0	live	aub	GB10293	aubergine	aubergine		LG14	NC_037651.1	6757308	6763932	minus	12		
7460	Apis mellifera	410309	0	live	E75	AmE75, Eip75B-like, GB11364	ecdysone-induced protein 75	ecdysone-induced protein 75|NR1D3		LG11	NC_037648.1	10210607	10372038	minus	9		
7460	Apis mellifera	409943	0	live	IP3K2	GB16667, GB43168, Ip3k	Inositol 1,4,5-triphosphate kinase 2	inositol 1,4,5-triphosphate kinase|1D-myo-inositol-trisphosphate 3-kinase		LG11	NC_037648.1	15387094	15399562	plus	8		
7460	Apis mellifera	409372	0	live	crh-BP	GB14094, GB40439	corticotropin releasing hormone binding protein	corticotropin releasing hormone binding protein		LG8	NC_037645.1	2187253	2195465	minus	7		
7460	Apis mellifera	550829	0	live	RpII215	GB48305, Polii	RNA polymerase II subunit RpII215	DNA-directed RNA polymerase II subunit RPB1|RNA polymerase II 215kD subunit|RNA polymerase II large subunit		LG12	NC_037649.1	3077569	3085347	plus	9		
7460	Apis mellifera	406086	0	live	Dl	GB19066, GB19537, GB30211, GB44031	dorsal	dorsal protein		LG4	NC_037641.1	11095375	11108126	plus	16		
7460	Apis mellifera	100037419	0	live	Apd-3	GB30203, GB53114	apidermin 3	apidermin 3		LG4	NC_037641.1	4479531	4480371	plus	3		
7460	Apis mellifera	409587	0	live	Hsc70-3	GB15016, GB49117	heat shock protein 70 cognate 3	heat shock protein cognate 3|heat shock 70 kDa protein cognate 3		LG3	NC_037640.1	3212644	3216513	minus	6		
7460	Apis mellifera	408605	0	live	Hsc70-5	GB19860, GB42297	Heat shock protein 70 cognate 5	heat shock protein cognate 5		LG1	NC_037638.1	26843272	26847829	plus	11		
7460	Apis mellifera	724348	0	live	sro	GB42052, shroud	SDR family oxidoreductase shroud	estradiol 17-beta-dehydrogenase 2|short-chain dehydrogenase/reductase		LG5	NC_037642.1	6875839	6878765	plus	5		
7460	Apis mellifera	409889	0	live	AGLU2	GB12607, GB43248, Hbg1	alpha glucosidase 2	alpha glucosidase 2|maltase		LG6	NC_037643.1	4618778	4626779	plus	8		
7460	Apis mellifera	726946	0	live	NFRKB	GB17407, GB43163, NFRKB-like1	nuclear factor related to kappaB binding protein	nuclear factor related to kappa-B-binding protein|NFRKB-like protein|nuclear factor related to kappaB binding protein-like 1		LG11	NC_037648.1	15399554	15406012	minus	11		
7460	Apis mellifera	725920	0	live	yl	GB40823	Putative vitellogenin receptor yl	vitellogenin receptor|yolkless		LG1	NC_037638.1	6043711	6056047	minus	32		
7460	Apis mellifera	552391	0	live	A4	GB20117, GB55452	apolipophorin-III-like protein	apolipophorin-III-like protein		LG2	NC_037639.1	15188032	15188900	plus	2		
7460	Apis mellifera	494523	0	live	Gtpx1	GB14138, GB47478, Gtpx-1	glutathione peroxidase-like 1	glutathione peroxidase-like 1|putative thioredoxin peroxidase		LG1	NC_037638.1	15149964	15153267	plus	6		
7460	Apis mellifera	449496	0	live	JHBP-1	GB48492	take-out-like carrier protein	take-out-like carrier protein		LG7	NC_037644.1	1964713	1971819	minus	6		
7460	Apis mellifera	413676	0	live	Ptr	GB41855	patched domain-containing protein	patched domain-containing protein 3|patched domain-containing protein 4|patched-related protein		LG8	NC_037645.1	7356062	7383896	plus	11		
7460	Apis mellifera	409821	0	live	bent	GB55483, IGFn3-2, PEVK	projectin protein bent	twitchin|immunoglobulin-like and fibronectin type III domain containing 2|projectin		LG2	NC_037639.1	15692317	15766954	plus	145		
7460	Apis mellifera	409097	0	live	MsrA	GB10196, GB55004	methionine sulphoxide reductase A	methionine sulphoxide reductase A|methionine sulfoxide reductase A		LG1	NC_037638.1	24242210	24245935	minus	8		
7460	Apis mellifera	724137	0	live	NLG-5	GB42808, Nlgn5	neuroligin 5	neuroligin 5		LG9	NC_037646.1	7168675	7392172	plus	15		
7460	Apis mellifera	494522	0	live	c-mos	GB12115, GB55240	mos protein	mos protein		LG11	NC_037648.1	2801760	2803164	plus	4		
7460	Apis mellifera	413254	0	live	Twi	GB18475, GB40416	twist	twist|twist protein		LG8	NC_037645.1	2378246	2388002	minus	4		
7460	Apis mellifera	410562	0	live	meng	GB14793	serine/threonine-protein kinase meng-po	serine/threonine-protein kinase meng-po|serine/threonine-protein kinase SBK1		LG14	NC_037651.1	10061674	10066726	minus	2		
7460	Apis mellifera	410408	0	live	rudimentary	Cad, GB54778	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase rudimentary	CAD protein|carbamoylphosphate synthetase|conserved ATPase domain protein		LG13	NC_037650.1	2798876	2815667	plus	25		
7460	Apis mellifera	409779	0	live	Fstl5	GB18393, GB40671, Mahya	follistatin-like 5	follistatin-like 5		LG12	NC_037649.1	5142711	5200562	plus	20		
7460	Apis mellifera	409490	0	live	GstD1	GB18045, GB50265, Gst1	glutathione S-transferase D1	glutathione S-transferase D1		LG15	NC_037652.1	9011536	9016677	plus	9		
7460	Apis mellifera	408804	0	live	LOC408804	Fucta, GB42984	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1|core alpha1,3-fucosyltransferase A		LG4	NC_037641.1	8940540	9048511	plus	22		
7460	Apis mellifera	408540	0	live	Tpx-3	GB10972, GB50555	thioredoxin peroxidase 3	thioredoxin peroxidase 3		LG15	NC_037652.1	4365484	4366905	plus	3		
7460	Apis mellifera	406096	0	live	5PtaseI	GB12514, GB50043	inositol polyphosphate-5-phosphatase A	inositol polyphosphate-5-phosphatase A|type I inositol 1,4,5-trisphosphate 5-phosphatase|IP3 5-phosphatase|inositol trisphosphate phosphatase		LG15	NC_037652.1	7249144	7260072	minus	13		
7460	Apis mellifera	411768	0	live	HsTRPA	GB16385, GB50806	hymenoptera-specific transient receptor potential cation channel, subfamily A			LG2							
7460	Apis mellifera	410757	0	live	Clk	GB48028	circadian locomoter output cycles kaput protein Clock	circadian locomoter output cycles protein kaput|Clock		LG1	NC_037638.1	3160299	3166163	plus	12		
7460	Apis mellifera	406120	0	live	RpLP1	GB12230, GB50917	ribosomal protein LP1	60S acidic ribosomal protein P1		LG10	NC_037647.1	10324175	10325596	minus	4		
7460	Apis mellifera	406119	0	live	Had1	Cryl1, GB13368, GB40673	beta Hydroxy acid dehydrogenase 1	lambda crystallin-like protein		LG12	NC_037649.1	5226279	5228675	plus	6		
7460	Apis mellifera	406115	0	live	LOC406115	Apid73, GB51306	apidaecin										
7460	Apis mellifera	408379	0	live	TpnCIIIa	GB13594, GB40619	troponin C type IIIa	troponin C type IIIa		LG12	NC_037649.1	6987747	6989639	minus	5		
7460	Apis mellifera	100174948	0	live	H	GB44678	transcriptional corepressor hairless	hairless		LG5	NC_037642.1	9573403	9576252	minus	3		
7460	Apis mellifera	551408	0	live	Mvb12	GB13727, GB47045	multivesicular body subunit 12-like Mvb12	uncharacterized protein LOC551408		LG3	NC_037640.1	11801871	11805506	plus	10		
7460	Apis mellifera	551233	0	live	FAR1	GB17931, GB49380	fatty acyl-CoA reductase 1	fatty acyl-CoA reductase 1		LG12	NC_037649.1	7986263	8012699	plus	8		
7460	Apis mellifera	726676	0	live	cad	GB10821, GB48966	homeotic protein caudal	homeotic protein caudal		LG1	NC_037638.1	7941395	7951326	minus	3		
7460	Apis mellifera	724845	0	live	eve	GB10623, GB49029	segmentation protein even-skipped	segmentation protein even-skipped|even-skipped		LG14	NC_037651.1	1545762	1551144	plus	4		
7460	Apis mellifera	692346	0	live	Tert	GB52244	telomerase reverse transcriptase	telomerase reverse transcriptase		LG2	NC_037639.1	2033858	2037192	plus	10		
7460	Apis mellifera	551077	0	live	C1q-VP	GB16587, GB43580	C1q-like venom protein	C1q-like venom protein		LG14	NC_037651.1	4639395	4644517	minus	4		
7460	Apis mellifera	551643	0	live	Tret1	Amtret1, GB13688, GB55302	trehalose transporter 1	facilitated trehalose transporter Tret1|Facilitated trehalose transporter Tret1|trehalose transporter AmTRET1		LG1	NC_037638.1	14292090	14310767	minus	11		
7460	Apis mellifera	413582	0	live	AstA-R1	Apime-ASTA-R, GB43574	allatostatin A receptor 1	allatostatin-A receptor		LG14	NC_037651.1	4823549	4857407	minus	7		
7460	Apis mellifera	412484	0	live	Pgrp-s2	GB19301, GB47805	peptidoglycan recognition protein S2	peptidoglycan-recognition protein S2		LG13	NC_037650.1	8698178	8700676	plus	4		
7460	Apis mellifera	725827	0	live	InR-2	GB55425	insulin-like receptor-like	insulin-like receptor-like|insulin receptor 2		LG2	NC_037639.1	14542801	14593835	plus	12		
7460	Apis mellifera	727161	0	live	Apd-2	APD2, AmAPD2, GB10737, GB53119	apidermin 2	apidermin 2		LG4	NC_037641.1	4488750	4490029	minus	3		
7460	Apis mellifera	725191	0	live	gt	GB46398	transcription factor giant	protein giant|thyrotroph embryonic factor|giant		LG10	NC_037647.1	3574465	3578296	plus	3		
7460	Apis mellifera	552281	0	live	Grp	GB19234, GB41015	glycine-rich cuticle protein	glycine-rich cuticle protein		LG9	NC_037646.1	1013770	1017473	minus	3		
7460	Apis mellifera	551367	0	live	Apd-1	GB30202, GB53115	apidermin 1	apidermin 1		LG4	NC_037641.1	4486092	4488233	plus	3		
7460	Apis mellifera	408786	0	live	Dscam1	Dscam, GB15141, GB44159	Down syndrome cell adhesion molecule 1	Down syndrome cell adhesion molecule 1|Down syndrome cell adhesion molecule		LG4	NC_037641.1	11822386	11882760	minus	60		
7460	Apis mellifera	408689	0	live	fabp	GB15299, GB49757	fatty acid binding protein	fatty acid binding protein		LG2	NC_037639.1	11346241	11349798	plus	5		
7460	Apis mellifera	411490	0	live	fdl	GB53323	fused lobes	probable beta-hexosaminidase fdl|beta-N-acetylglucosaminidase		LG9	NC_037646.1	11286632	11321169	plus	11		
7460	Apis mellifera	410065	0	live	Cpap3-d	GB41946	cuticular protein analogous to peritrophins 3-D	cuticular protein analogous to peritrophins 3-D		LG3	NC_037640.1	12203358	12209166	plus	5		
7460	Apis mellifera	409018	0	live	para	GB12929, GB42728	sodium voltage-gated channel paralytic	sodium channel protein paralytic|sodium voltage-gated channel paralytic|paralytic A|voltage gated sodium channel 1 protein		LG9	NC_037646.1	6440200	6501762	minus	34		
7460	Apis mellifera	408726	0	live	Cpap3-b	GB17664, GB41227	cuticular protein analogous to peritrophins 3-B	cuticular protein analogous to peritrophins 3-B		LG3	NC_037640.1	12741992	12744749	plus	4		
7460	Apis mellifera	408706	0	live	Hsc70Cb	GB50730	heat shock protein 70Cb	97 kDa heat shock protein|heat shock 70 kDa protein 4|heat shock protein 70Cb ortholog		LG2	NC_037639.1	6762713	6771073	minus	12		
7460	Apis mellifera	551883	0	live	Ca-alpha1T	Cav3, Cav3a, GB55059	Ca[2+]-channel protein alpha[[1]] subunit T	Ca[2+]-channel protein alpha[[1]] subunit T|voltage-dependent T-type calcium channel subunit alpha-1G|voltage dependent Ca2+ channel Cav3 subunit		LG11	NC_037648.1	6188331	6386759	minus	38		
7460	Apis mellifera	408764	0	live	cac	Cav2, Cav2a, GB18730, GB51897	calcium voltage-gated channel subunit cacophony	voltage-dependent calcium channel type A subunit alpha-1|Cacophony protein|cacophony|voltage dependent Ca2+ channel Cav2 subunit		LG3	NC_037640.1	2388793	2526970	plus	43		
7460	Apis mellifera	724495	0	live	ETHR	GB46500	ecdysis triggering hormone receptor	growth hormone secretagogue receptor type 1|orexin receptor type 1		LG1	NC_037638.1	12200470	12300952	plus	13		
7460	Apis mellifera	413517	0	live	Mpcp1	GB54687, PiC	Mitochondrial phosphate carrier protein 1	phosphate carrier protein, mitochondrial		LG15	NC_037652.1	2813584	2816883	plus	5		
7460	Apis mellifera	411410	0	live	Sec24AB	GB49941	Protein transport protein Sec24AB	protein transport protein Sec24B		LG15	NC_037652.1	9345047	9356646	minus	18		
7460	Apis mellifera	726214	0	live	nAChRalpha1	GB17133, GB42850, nAChRa1	nicotinic acetylcholine receptor alpha1	nicotinic acetylcholine receptor alpha1|nicotinic acetylcholine receptor alpha1 subunit		LG9	NC_037646.1	8017278	8133795	plus	7		
7460	Apis mellifera	726079	0	live	nAChRb2	GB12006, GB53428, nAChRbeta2	nicotinic acetylcholine receptor beta2 subunit	nicotinic acetylcholine receptor beta2 subunit		LG9	NC_037646.1	11041574	11043715	minus	7		
7460	Apis mellifera	725996	0	live	nAChRa3	GB47845	nicotinic acetylcholine receptor alpha3 subunit	nicotinic acetylcholine receptor alpha3 subunit|nAChRalpha3		LG5	NC_037642.1	12117944	12196914	plus	20		
7460	Apis mellifera	724675	0	live	Cdc37	GB18945, GB52345	cell division cycle protein 37	hsp90 co-chaperone Cdc37|cell division cycle 37 homolog		LG2	NC_037639.1	9626329	9628819	plus	5		
7460	Apis mellifera	724143	0	live	nAChRalpha4	GB19836, GB43275, nAChRa4	nicotinic acetylcholine receptor alpha4	nicotinic acetylcholine receptor alpha4|nicotinic acetylcholine receptor alpha4 subunit		LG7	NC_037644.1	7514673	7779460	plus	14		
7460	Apis mellifera	409389	0	live	Usp1	GB13990, GB43305	ubiquitin specific protease 1	ubiquitin specific protease 1|ubiquitin specific protease-like		LG7	NC_037644.1	8131616	8134977	minus	7		
7460	Apis mellifera	409224	0	live	Coq7	Clk-1, GB13319, GB44464	ubiquinone biosynthesis protein COQ7, mitochondrial	ubiquinone biosynthesis protein COQ7, mitochondrial|ubiquinone biosynthesis protein COQ7		LG5	NC_037642.1	9904790	9905480	plus	2		
7460	Apis mellifera	552792	0	live	nan	GB44065	transient receptor potential cation channel subfamily V member nanchung	transient receptor potential cation channel subfamily V member 5|nanchung		LG4	NC_037641.1	11948517	11953566	plus	14		
7460	Apis mellifera	552785	0	live	pHCl-1	GB11444, GB50207, avr-14, pHCl	pH-sensitive chloride channel 1	ligand-gated ion channel pHCl|pH-sensitive chloride channel 1|altered avermectin sensitivity family member|pH-sensitive chloride channel		LG15	NC_037652.1	7474679	7550203	plus	22		
7460	Apis mellifera	551046	0	live	alka	AmCG12344, GB46030	glycine receptor subunit alpha alkaliphile	glycine receptor subunit alpha-2|glycine receptor subunit alpha-4|cys-loop ligand-gated ion channel subunit 12344		LG6	NC_037643.1	12985713	12991778	minus	9		
7460	Apis mellifera	412747	0	live	Ripk5	DSTYK, GB40067	receptor interacting protein kinase 5	dual serine/threonine and tyrosine protein kinase		LG13	NC_037650.1	5529458	5551753	plus	9		
7460	Apis mellifera	412391	0	live	Trpm	GB41177, Trpm3	transient receptor potential cation channel, subfamily M	transient receptor potential cation channel trpm|transient receptor potential cation channel, subfamily M, member 3		LG8	NC_037645.1	1766842	1778598	minus	21		
7460	Apis mellifera	406065	0	live	Wat	Amwat, GB15790, GB47934	worker-enriched antennal transcript	uncharacterized protein LOC406065		LG15	NC_037652.1	5361890	5382720	plus	5		
7460	Apis mellifera	724903	0	live	Teh1	GB51930	tipE homolog 1	protein tipE|tipE homolog 1|temperature induced paralysis locus E-like protein 1		LG1	NC_037638.1	17457533	17506871	minus	6		
7460	Apis mellifera	724078	0	live	Stg-1	GB14460, GB43621	stargazin related protein STG-1	stargazin related protein STG-1		LG14	NC_037651.1	4915741	4937551	plus	8		
7460	Apis mellifera	551680	0	live	HisCl1	Amel_HisCl2, GB15968, Hiscl2	Histamine-gated chloride channel subunit 1	glycine receptor subunit alpha-4|histamine-gated chloride channel 2		LG1	NC_037638.1	19137308	19190701	plus	10		
7460	Apis mellifera	413803	0	live	Grd	Amel_GRD, GB40809	GABA-gated ion channel	GABA-gated ion channel|GABA receptor 2|gamma-aminobutyric acid receptor GRD subunit		LG1	NC_037638.1	6428662	6469994	minus	12		
7460	Apis mellifera	409040	0	live	Hiscl1	Amel_HisCl1, GB19505, GB50822	histamine-gated chloride channel 1	histamine-gated chloride channel 1		LG2	NC_037639.1	6409564	6416225	plus	9		
7460	Apis mellifera	408450	0	live	GluClalpha	Amel_GluCl, GB11639, GB43543, GluCl	glycine receptor alpha 1	glutamate-gated chloride channel|glycine receptor alpha 1		LG14	NC_037651.1	5177026	5214539	minus	14		
7460	Apis mellifera	100328599	0	live	Dnmt1a	GB19865, GB47348	DNA methyltransferase 1a	DNA methyltransferase 1a		LG10	NC_037647.1	12033925	12039796	plus	15		
7460	Apis mellifera	725124	0	live	cact	GB10655, GB44055, cact-1, cact1	NF-kappa-B inhibitor cactus	NF-kappa-B inhibitor cactus|NF-kappa-B inhibitor cactus 1|cactus		LG4	NC_037641.1	11569669	11576607	plus	6		
7460	Apis mellifera	551454	0	live	stol	Cava2d3, GB43239	voltage-dependent calcium channel subunit stolid	voltage-dependent calcium channel subunit stolid|voltage dependent Ca2+ channel Cav alpha2delta3 subunit|voltage-dependent calcium channel subunit alpha-2/delta-3		LG11	NC_037648.1	16339644	16346729	plus	19		
7460	Apis mellifera	411184	0	live	TpnT	GB16881, GB51214	troponin T, skeletal muscle	troponin T, skeletal muscle		LG6	NC_037643.1	2064267	2079739	plus	17		
7460	Apis mellifera	408841	0	live	stj	Cava2d1, GB44648	voltage-dependent calcium channel subunit straightjacket	voltage-dependent calcium channel subunit alpha-2/delta-3|voltage-dependent calcium channel subunit straightjacket|voltage dependent Ca2+ channel Cav alpha2delta1 subunit		LG5	NC_037642.1	9932004	9943388	minus	19		
